X;Y;OBJECTID;StopID;EasyGo;Street;CrossStreet;Easting;Northing;Longitude;Latitude;Municipality;Status;RMWID
538821.6906;4808624.3284;6166;12408;3344;Queens Blvd;Bonfair Crt;538821.69056697;4808624.32842452;-80.52035495;43.42950702;Kitchener;Active;BS12408
539340.8077;4808921.6479;7048;12364;3300;Queens Blvd;Cecile Dr;539340.80769463;4808921.647906;-80.51392002;43.43215703;Kitchener;Active;BS12364
538833.3255;4808641.6049;4914;12368;3304;Queens Blvd;Eagen Dr;538833.32545327;4808641.60490794;-80.52020998;43.42966198;Kitchener;Active;BS12368
538527.9981;4808508.7341;4904;13549;3482;Queens Blvd;Fischer-Hallman Rd;538527.966;4808508.806;-80.523992;43.428482;Kitchener;Active;BS13549
538500.8035;4808516.5304;4517;12370;3306;Queens Blvd;Fischer-Hallman Rd S;538500.80353619;4808516.5303665;-80.524327;43.42855295;Kitchener;Active;BS12370
539797.0173;4809147.5519;4689;12362;3298;Queens Blvd;Hahn Pl;539797.01727615;4809147.5519239;-80.508267;43.43416699;Kitchener;Active;BS12362
538323.6003;4808420.5699;5068;12371;3307;Queens Blvd;Highland Hills Mall;538323.60034227;4808420.56989899;-80.52652299;43.427698;Kitchener;Active;BS12371
538338.4676;4808410.5519;7374;12407;3343;Queens Blvd;Highland Hills Mall;538338.46759953;4808410.55193811;-80.52634002;43.42760704;Kitchener;Active;BS12407
540587.4722;4809866.1657;7424;12419;3355;Queens Blvd;Highland Rd;540587.47215622;4809866.16565214;-80.49844704;43.44059501;Kitchener;Active;BS12419
540557.5975;4809842.3305;4083;12357;3293;Queens Blvd;Highland Rd W;540557.59746233;4809842.33050372;-80.49881797;43.44038202;Kitchener;Active;BS12357
539993.7301;4809263.1084;6550;12414;3350;Queens Blvd;Lakeside Park;539993.73013768;4809263.1084027;-80.50582804;43.43519699;Kitchener;Active;BS12414
540329.2535;4809633.603;6127;12359;3295;Queens Blvd;Patricia Ave;540329.25354209;4809633.6029896;-80.50165501;43.43851495;Kitchener;Active;BS12359
540391.0726;4809540.6819;4428;12417;3353;Queens Blvd;Pleasant Ave;540391.07263677;4809540.68190342;-80.50089802;43.43767496;Kitchener;Active;BS12417
539033.4768;4808741.9445;6122;12367;3303;Queens Blvd;Silverspring Cres;539033.47683187;4808741.94448411;-80.51773;43.43055504;Kitchener;Active;BS12367
539000.5017;4808706.2118;7058;12409;3345;Queens Blvd;Southridge Public School;539000.50170053;4808706.21175741;-80.51813995;43.43023502;Kitchener;Active;BS12409
540488.6952;4809726.964;6523;12418;3354;Queens Blvd;Spadina Rd;540488.69518739;4809726.96398624;-80.49967795;43.43934698;Kitchener;Active;BS12418
540459.4802;4809712.127;6638;12358;3294;Queens Blvd;Spadina Rd;540459.48016105;4809712.12700627;-80.50004005;43.43921496;Kitchener;Active;BS12358
539232.3501;4808852.8219;5599;12410;3346;Queens Blvd;Warren Rd;539232.3501046;4808852.82191534;-80.51526498;43.431543;Kitchener;Active;BS12410
539602.1432;4809034.9049;4759;12412;3348;Queens Blvd;Westmount Rd E;539602.1432379;4809034.90485288;-80.51068296;43.43316303;Kitchener;Active;BS12412
539423.3816;4808947.1127;6634;12411;3347;Queens Blvd;Westmount Rd E;539423.38157941;4808947.11272271;-80.51289797;43.43238198;Kitchener;Active;BS12411
539588.7108;4809047.5923;7200;12363;3299;Queens Blvd;Westmount Rd E;539588.71075755;4809047.59227039;-80.510848;43.43327798;Kitchener;Active;BS12363
547312.9972;4809133.1149;7070;10682;1651;Quinte Cres;Morrison Rd;547312.99715603;4809133.11486251;-80.41540498;43.43359997;Kitchener;Active;BS10682
536433.4401;4816669.8326;5613;13846;3320;Randall Dr;Conrad Pl;536433.4401;4816669.8326;-80.54932319;43.50206931;Waterloo;Active;BS13846
536803.1727;4816855.2695;4716;13847;3321;Randall Dr;Kumpf Dr;536803.1727;4816855.2695;-80.54473724;43.50372086;Waterloo;Active;BS13847
536180.8922;4816545.8693;7223;13845;3319;Randall Dr;Weber St N;536180.8922;4816545.8693;-80.55245532;43.50096541;Waterloo;Active;BS13845
538603.3262;4813223.9735;8226;14652;5075;Regina St N;Elgin St;538603.3262;4813223.9735;-80.52272722;43.47093382;Waterloo;Detour;BS14652
538632.187;4813124.4098;8227;14647;5063;Regina St N;Elgin St;538632.187;4813124.4098;-80.52237747;43.47003585;Waterloo;Detour;BS14647
538630.8717;4813418.6976;8224;14648;5064;Regina St N;Marshall St;538630.8717;4813418.6976;-80.52237286;43.4726857;Waterloo;Detour;BS14648
538601.6074;4813484.1314;8225;14651;5070;Regina St N;Marshall St;538601.6074;4813484.1314;-80.52273004;43.47327638;Waterloo;Detour;BS14651
538524.1277;4813797.5247;8220;14650;5069;Regina St N;University Ave E;538524.1277;4813797.5247;-80.5236658;43.47610217;Waterloo;Detour;BS14650
538529.622;4813842.8478;8222;14649;5065;Regina St N;University Ave E;538529.622;4813842.8478;-80.52359466;43.47650998;Waterloo;Detour;BS14649
538666.1865;4812957.2518;8221;14646;5062;Regina St N;Young St E;538666.1865;4812957.2518;-80.521969;43.468529;Waterloo;Detour;BS14646
549666.7944;4811617.6228;8333;14770;7051;Region of Waterloo International Airport;Flex Stop;549666.7944;4811617.6228;-80.38609711;43.45581779;Woolwich;Active;BS14770
536784.925;4814399.1632;6856;13378;6121;Research & Technology Station;ION platform - Northbound;536784.973;4814399.258;-80.545128;43.481608;Waterloo;Active;BS13378
536780.4386;4814398.8044;5329;13377;6003;Research & Technology Station;ION platform - Southbound;536780.449;4814398.861;-80.545184;43.481604;Waterloo;Active;BS13377
536700.777;4813546.3166;4196;11572;2519;Ring Rd;University of Waterloo - B.C. Matthews Hall;536700.77695559;4813546.31656807;-80.54622695;43.47393197;Waterloo;Active;BS11572
536918.8383;4812865.9351;6885;11569;2516;Ring Rd;University of Waterloo - Environment 3;536918.838308;4812865.93505776;-80.543577;43.46779504;Waterloo;Active;BS11569
536845.0205;4813189.8001;4239;13583;2530;Ring Rd;University of Waterloo - Quantum Nano Centre;536844.804;4813190.283;-80.54447;43.470719;Waterloo;Active;BS13583
537185.4347;4812956.7966;6753;11568;2515;Ring Rd;University of Waterloo - South Campus Hall;537185.43469993;4812956.79656316;-80.54027501;43.46859996;Waterloo;Active;BS11568
536559.872;4813412.8337;3979;11571;2518;Ring Rd;University of Waterloo - University Club;536559.87196825;4813412.83373812;-80.54797802;43.47273698;Waterloo;Active;BS11571
537060.4382;4813469.0686;8033;14468;102147;Ring Rd;University of Waterloo (GO Transit);537060.4382;4813469.0686;-80.54178545;43.47321869;Waterloo;Active;BS14468
541859.6658;4806783.883;6730;12000;2942;Rittenhouse Rd;20 Rittenhouse Rd;541859.66575175;4806783.88304186;-80.48296302;43.41277196;Kitchener;Active;BS12000
541840.7745;4806892.391;7492;12075;3016;Rittenhouse Rd;Blockline Rd;541840.77452246;4806892.39095539;-80.48318804;43.41375002;Kitchener;Active;BS12075
541908.9764;4806674.5559;7564;13993;2332;Rittenhouse Rd;Brookfield Cres;541908.9764;4806674.5559;-80.48236236;43.41178482;Kitchener;Active;BS13993
541728.9196;4806428.2354;4120;12002;2944;Rittenhouse Rd;Erinbrook Dr;541728.91964459;4806428.2354329;-80.48460504;43.40957697;Kitchener;Active;BS12002
541527.3582;4806420.667;7559;13986;2305;Rittenhouse Rd;Erinbrook Dr;541527.3582;4806420.667;-80.48709501;43.40952002;Kitchener;Active;BS13986
540792.67;4806230.7156;7567;13988;2307;Rittenhouse Rd;Erinbrook Dr;540792.67;4806230.7156;-80.49618299;43.40785001;Kitchener;Active;BS13988
541528.9644;4806404.8032;7570;13991;2330;Rittenhouse Rd;Erinbrook Dr;541528.9644;4806404.8032;-80.48707638;43.40937709;Kitchener;Active;BS13991
541832.0721;4806441.8826;7578;13992;2331;Rittenhouse Rd;Goundry Cres;541832.0721;4806441.8826;-80.48333002;43.4096941;Kitchener;Active;BS13992
541186.0638;4806240.4966;7565;13990;2329;Rittenhouse Rd;Path To Erinbrook Park;541186.0638;4806240.4966;-80.49132376;43.40791658;Kitchener;Active;BS13990
541182.095;4806250.0216;7581;13987;2306;Rittenhouse Rd;Path To Rittenhouse Park;541182.095;4806250.0216;-80.49137206;43.40800256;Kitchener;Active;BS13987
541881.6409;4806570.3465;5176;12001;2943;Rittenhouse Rd;Tuerr Dr;541881.64092679;4806570.3465066;-80.48270796;43.41084803;Kitchener;Active;BS12001
545205.5078;4810481.7304;4372;10072;1068;River Rd E;Bradley Dr;545205.5078;4810481.73035573;-80.44133197;43.44587301;Kitchener;Active;BS10072
545198.0865;4810465.5736;6341;10020;1019;River Rd E;Bradley Dr;545198.0865;4810465.57364438;-80.44142501;43.44572798;Kitchener;Active;BS10020
545138.1722;4810627.5507;4004;10073;1069;River Rd E;Conway Dr;545138.1722;4810627.55067443;-80.44215202;43.44719003;Kitchener;Active;BS10073
545119.0089;4810637.9686;6234;10019;1018;River Rd E;Conway Dr;545119.0089;4810637.9685539;-80.44238798;43.44728499;Kitchener;Active;BS10019
544742.9324;4811497.8635;6735;12644;3574;River Rd E;Gibson Dr;544742.93240583;4811497.86352477;-80.44696504;43.45505001;Kitchener;Active;BS12644
544767.7689;4811413.4007;5113;10015;1014;River Rd E;Hickson Dr;544767.7689;4811413.40071692;-80.446665;43.45428803;Kitchener;Active;BS10015
545040.8795;4810886.228;6480;10074;1070;River Rd E;Holborn Dr;545040.8795;4810886.2280214;-80.44333301;43.44952501;Kitchener;Active;BS10074
546992.9912;4808259.3294;7671;14086;2477;River Rd E;King St E;546992.9912;4808259.3294;-80.41943396;43.4257526;Kitchener;Active;BS14086
546051.4964;4809520.8545;5946;13546;3479;River Rd E;Kinzie Ave;546051.431;4809520.999;-80.430959;43.437171;Kitchener;Active;BS13546
546040.7489;4809501.4005;8444;14895;3480;River Rd E;Kinzie Ave;546040.7489;4809501.4005;-80.43109293;43.43699528;Kitchener;Active;BS14895
544520.3693;4811765.4463;8358;14802;1073;River Rd E;Lorraine Ave;;;;;Kitchener;Active;BS14802
544537.7574;4811741.6407;8359;14803;1013;River Rd E;Lorraine Ave;;;;;Kitchener;Active;BS14803
544157.6919;4811873.4971;4213;10013;1012;River Rd E;Manchester Rd;544157.6919;4811873.49706564;-80.45416802;43.45846696;Kitchener;Active;BS10013
544101.4717;4811910.3396;5584;10079;1074;River Rd E;Manchester Rd;544101.4717;4811910.33956646;-80.45485995;43.458802;Kitchener;Active;BS10079
545868.9849;4809718.6557;6616;10725;1694;River Rd E;Old Chicopee Trail;545868.9849029;4809718.65567738;-80.43319699;43.43896197;Kitchener;Active;BS10725
545879.9519;4809736.502;7333;10695;1664;River Rd E;Old Chicopee Trail;545879.95187582;4809736.5020448;-80.43305997;43.43912199;Kitchener;Active;BS10695
544930.3852;4811075.1796;4472;10017;1016;River Rd E;Ottawa St N;544930.3852;4811075.17956086;-80.444683;43.45123296;Kitchener;Active;BS10017
544940.8574;4811094.6856;7390;10075;1071;River Rd E;Ottawa St N;544940.8574;4811094.68559046;-80.44455197;43.45140796;Kitchener;Active;BS10075
544836.2589;4811310.5616;7053;10076;1072;River Rd E;Path to Breckenridge Dr;544836.2589;4811310.56164952;-80.44582695;43.45335797;Kitchener;Active;BS10076
544845.9395;4811253.1033;4321;10016;1015;River Rd E;Path to Secord Ave;544845.9395;4811253.10334499;-80.44571203;43.45284004;Kitchener;Active;BS10016
545397.0752;4810176.1526;4051;10696;1665;River Rd E;Rennie Dr;545397.07523384;4810176.15255521;-80.43899004;43.44311001;Kitchener;Active;BS10696
545387.3369;4810156.9865;5859;10724;1693;River Rd E;Rennie Dr;545387.33689173;4810156.98645641;-80.43911197;43.44293803;Kitchener;Active;BS10724
545057.668;4810795.5965;5885;10018;1017;River Rd E;Stanley Park Mall ;545057.668;4810795.59646919;-80.44313302;43.44870796;Kitchener;Active;BS10018
545037.5254;4810851.6174;7628;14043;2923;River Rd E;Stanley Park Mall Internal Rd;545037.5254;4810851.6174;-80.44337733;43.44921358;Kitchener;Active;BS14043
546754.4028;4802563.5393;4127;13912;2051;Robert Ferrie Dr;Blair Creek Dr;546754.4028;4802563.5393;-80.42286841;43.37448263;Kitchener;Active;BS13912
546762.838;4802575.9598;6046;13893;3990;Robert Ferrie Dr;Blair Creek Dr;546762.838;4802575.9598;-80.42276323;43.37459394;Kitchener;Active;BS13893
545900.0078;4802996.3846;6033;13901;3995;Robert Ferrie Dr;Doon South Dr;545900.0078;4802996.3846;-80.43337817;43.37843272;Kitchener;Active;BS13901
545227.4487;4802995.9127;6246;13903;3997;Robert Ferrie Dr;Forest Creek Dr;545227.4487;4802995.9127;-80.44168036;43.37846931;Kitchener;Active;BS13903
545455.6801;4803048.3835;5891;13906;2045;Robert Ferrie Dr;Tilts Trail;545455.6801;4803048.3835;-80.43885869;43.37892797;Kitchener;Active;BS13906
545446.8297;4803058.2374;7507;13902;3996;Robert Ferrie Dr;Tilts Trail;545446.8297;4803058.2374;-80.43896712;43.37901723;Kitchener;Active;BS13902
551471.0466;4804477.0326;5209;10433;1410;Rose St;Argyle St S;551471.0466;4804477.0325946;-80.36447004;43.39140297;Cambridge;Active;BS10433
551804.8961;4804246.3595;3881;10431;1408;Rose St;Lowther St S;551804.8961;4804246.35954742;-80.36036998;43.38930303;Cambridge;Active;BS10431
552293.8362;4807213.2664;8400;14849;4224;Royal Oak Rd;250 Royal Oak Rd;552293.8362;4807213.2664;-80.3540497;43.41598279;Cambridge;Active;BS14849
537458.702;4817442.4235;5822;10225;1218;Rupert St;Bathurst St;537458.702;4817442.42352677;-80.53658802;43.50897502;Waterloo;Active;BS10225
558288.587;4804591.0131;7995;14453;4191;Saginaw Pky;680 Saginaw Pky;558288.587;4804591.0131;-80.28028562;43.39193048;Cambridge;Active;BS14453
558336.0912;4804628.8079;7685;14119;4041;Saginaw Pky;695 Saginaw Pky;558336.0912;4804628.8079;-80.27969508;43.39226709;Cambridge;Active;BS14119
557870.0114;4804322.4741;4332;10365;1348;Saginaw Pky;Burnett Ave;557870.0114;4804322.47405454;-80.28548196;43.38954502;Cambridge;Active;BS10365
556992.2908;4804335.5514;4847;10396;1374;Saginaw Pky;Cowan Blvd;556992.2908;4804335.55139269;-80.29631696;43.38972996;Cambridge;Active;BS10396
556938.6461;4804322.8395;7970;14433;4171;Saginaw Pky;Cowan Blvd;556938.6461;4804322.8395;-80.29698059;43.38961958;Cambridge;Active;BS14433
557830.6232;4804331.1349;6058;10393;1371;Saginaw Pky;Fairgreen Close;557830.6232;4804322.09;-80.285971;43.389635;Cambridge;Active;BS10393
558673.1079;4804931.2182;7963;14451;4189;Saginaw Pky;Glenvalley Dr;558673.1079;4804931.2182;-80.27550166;43.39496363;Cambridge;Active;BS14451
558479.8304;4804776.2022;8003;14452;4190;Saginaw Pky;Granite Hill Rd;558479.8304;4804776.2022;-80.27790465;43.393583;Cambridge;Active;BS14452
556651.3416;4804542.1593;4578;10377;1356;Saginaw Pky;Green Vista Dr;556651.3416;4804542.15933824;-80.30050495;43.39161604;Cambridge;Active;BS10377
558731.43;4804929.7704;7134;12458;3394;Saginaw Pky;Haddaway Cres;558731.43004498;4804929.77044112;-80.2747817;43.39494602;Cambridge;Active;BS12458
557641.4366;4804359.7265;4594;10394;1372;Saginaw Pky;Chamberlin Dr;557641.4366;4804359.72647192;-80.28830002;43.38989803;Cambridge;Active;BS10394
557589.1085;4804370.2743;4638;10364;1347;Saginaw Pky;Chamberlin Dr;557589.1085;4804370.27432493;-80.28894496;43.38999702;Cambridge;Active;BS10364
558493.2488;4804766.2137;5926;10367;1350;Saginaw Pky;Chipcase Crt;558493.2488;4804766.21373261;-80.27774003;43.39349201;Cambridge;Active;BS10367
558108.0937;4804393.5996;5711;10366;1349;Saginaw Pky;Light Dr;558108.0937;4804393.59957715;-80.28253504;43.39016702;Cambridge;Active;BS10366
558058.7217;4804397.3095;8006;14454;4192;Saginaw Pky;Light Dr;558058.7217;4804397.3095;-80.28314421;43.39020425;Cambridge;Active;BS14454
556687.052;4804511.6258;8177;14604;4170;Saginaw Pky;St Benedict Catholic Secondary School;556687.052;4804511.6258;-80.30006722;43.39133843;Cambridge;Active;BS14604
557272.2949;4804383.6816;5460;10363;1346;Saginaw Pky;Stonecairn Dr;557272.2949;4804383.68159592;-80.29285497;43.39014199;Cambridge;Active;BS10363
557340.4551;4804417.0248;7407;10395;1373;Saginaw Pky;Stonecairn Dr;557340.4551;4804417.02480901;-80.29200996;43.390437;Cambridge;Active;BS10395
557002.4534;4804319.2554;3863;10362;1345;Sagniaw Pky;Cowan Blvd;557002.4534;4804319.25540446;-80.29619319;43.38958246;Cambridge;Active;BS10362
553995.1395;4800663.0025;7840;14290;3082;Salisbury Ave;Hillcrest Dr;553995.1395;4800663.0025;-80.33368236;43.35688444;Cambridge;Active;BS14290
553555.8022;4800648.132;7351;11189;2142;Salisbury Ave;Murray Rd;553555.8021849;4800648.13195625;-80.33910502;43.356782;Cambridge;Active;BS11189
553536.748;4800628.6066;7870;14288;3080;Salisbury Ave;Murray Rd;553536.748;4800628.6066;-80.33934205;43.35660756;Cambridge;Active;BS14288
553759.6559;4800623.427;4641;11188;2141;Salisbury Ave;Southgate Rd;553759.65594759;4800623.42698487;-80.33659199;43.35654499;Cambridge;Active;BS11188
553742.7926;4800612.4008;7879;14289;3081;Salisbury Ave;Southgate Rd;553742.7926;4800612.4008;-80.33680116;43.35644693;Cambridge;Active;BS14289
556492.692;4802195.8295;8480;14960;4149;Samuelson St;Beverly St;556492.692;4802195.8295;-80.30270588;43.37050208;Cambridge;Active;BS14960
556019.9516;4802081.1577;8325;14759;5009;Samuelson St;Moscrip Rd;556019.9516;4802081.1577;-80.30855227;43.36950502;Cambridge;Detour;BS14759
556137.0867;4802125.7387;8423;14872;5005;Samuelson St;Moscrip Rd;556137.0867;4802125.7387;-80.30710202;43.36989767;Cambridge;Detour;BS14872
556359.2;4802162.8;8475;14954;5066;Samuelson St;Pretoria Rd;556359.2;4802162.8;-80.30435687;43.37021472;Cambridge;Detour;BS14954
557827.3887;4801768.4039;7104;10530;1502;Savage Dr;100 Savage Dr;557827.3887;4801768.40392812;-80.28627797;43.36655199;Cambridge;Active;BS10530
557612.0402;4801698.9281;4902;10559;1531;Savage Dr;55 Savage Dr;557612.0402;4801698.92806974;-80.28894297;43.365943;Cambridge;Active;BS10559
557870.4567;4801772.773;4111;10560;1532;Savage Dr;Dobbie Dr;557870.4567;4801772.7730388;-80.28574599;43.36658801;Cambridge;Active;BS10560
536520.8196;4821257.547;4717;12756;3729;Sawmill Rd;Arthur St S;536520.81964967;4821257.54696942;-80.547934;43.54337274;Woolwich;Active;BS12756
536104.3;4821455.7;7744;14166;8005;Sawmill Rd;Northside Dr;536104.3;4821455.7;-80.55307648;43.54517718;Woolwich;Detour;BS14166
536284.3866;4821414.785;5418;12840;3809;Sawmill Rd;Parkside Dr;536284.38655617;4821414.78496408;-80.55085004;43.54480004;Woolwich;Active;BS12840
536293.9;4821435.4;5657;12859;3828;Sawmill Rd;Parkside Dr;536293.9;4821435.4;-80.55073091;43.5449852;Woolwich;Active;BS12859
554997.7853;4809429.1305;5534;10315;1302;Scott Rd;Fisher Mills Rd;554997.7853;4809429.344;-80.320424;43.435742;Cambridge;Active;BS10315
555010.0558;4809797.9195;5679;10317;1304;Scott Rd;Milton Ave W;555010.0558;4809797.91954344;-80.32023996;43.43906001;Cambridge;Active;BS10317
554944.0313;4809626.3445;7079;10316;1303;Scott Rd;Nickolas Cres;554944.0313;4809626.34446706;-80.32107304;43.43752003;Cambridge;Active;BS10316
541651.2774;4810896.5562;4091;13706;5027;Scott St;Duke St E (Temporary Stop);541651.44;4810896.194;-80.485221;43.449811;Kitchener;Detour;BS13706
541203.0222;4803911.8756;3890;13864;3700;Seabrook Dr;Fischer-Hallman Rd;541203.0222;4803911.8756;-80.49128976;43.38694849;Kitchener;Active;BS13864
541206.6908;4803897.4957;7253;13884;3636;Seabrook Dr;Fischer-Hallman Rd;541206.6908;4803897.4957;-80.49124555;43.38681881;Kitchener;Active;BS13884
537640.1598;4813040.5917;7683;14114;4007;Seagram Dr;Laurier-Waterloo Park Station (ION Replacement Shuttle);537640.1598;4813040.5917;-80.53464762;43.46933172;Waterloo;Active;BS14114
537602.3904;4812989.4609;7699;14113;4006;Seagram Dr;Laurier-Waterloo Park Station (ION Replacement Shuttle);537602.3904;4812989.4609;-80.53511808;43.46887324;Waterloo;Active;BS14113
550605.8761;4805341.0615;7766;14184;4104;Shantz Hill Rd;Preston Pkwy;550605.8761;4805341.0615;-80.37507201;43.39924149;Cambridge;Active;BS14184
550555.6342;4805420.8205;6613;10666;1635;Shantz Hill Rd;Preston Pky;550555.63419623;4805420.8204893;-80.37568503;43.39996302;Cambridge;Active;BS10666
555871.5878;4805998.1423;4478;13115;3981;Sheldon Dr;100 Sheldon Dr;555871.58776035;4805998.14225337;-80.30998342;43.40478391;Cambridge;Active;BS13115
555843.8426;4805988.8149;5216;12617;3547;Sheldon Dr;100 Sheldon Dr;555843.84256848;4805988.81487568;-80.310327;43.404702;Cambridge;Active;BS12617
555412.4695;4805812.0009;5342;10355;1338;Sheldon Dr;150 Sheldon Dr;555412.4695;4805812.00086567;-80.31567202;43.403142;Cambridge;Active;BS10355
556585.737;4806282.574;4881;13121;1335;Sheldon Dr;Balmoral Rd;556585.73698304;4806282.57399905;-80.30113485;43.40729132;Cambridge;Active;BS13121
556711.1674;4806299.5661;5739;13113;3979;Sheldon Dr;Balmoral Rd;556711.16744583;4806299.56606467;-80.29958406;43.40743483;Cambridge;Active;BS13113
555168.2174;4805785.492;5021;13118;3984;Sheldon Dr;Conestoga Blvd;555168.21742822;4805785.49196619;-80.31869093;43.40292133;Cambridge;Active;BS13118
555531.2516;4805776.034;4422;13117;3983;Sheldon Dr;Corydon Pl;555531.2516;4805776.034;-80.31420886;43.40280938;Cambridge;Active;BS13117
556059.0674;4806156.6407;4752;10353;1336;Sheldon Dr;Franklin Blvd;556059.0674;4806156.64071522;-80.30765195;43.40619701;Cambridge;Active;BS10353
556193.6163;4806168.7173;6822;13114;3980;Sheldon Dr;Franklin Blvd;556193.073;4806168.474;-80.305996;43.406294;Cambridge;Active;BS13114
556007.1366;4806115.2802;8438;14888;5007;Sheldon Dr;Franklin Blvd;556007.1366;4806115.2802;-80.30829751;43.40582849;Cambridge;Detour;BS14888
557022.652;4806389.1734;4339;12616;3546;Sheldon Dr;Thompson Dr;557022.65197736;4806389.17338387;-80.29572798;43.40821801;Cambridge;Active;BS12616
556973.1412;4806361.8921;7097;13112;3978;Sheldon Dr;Thompson Dr;556973.14123934;4806361.89210122;-80.29634227;43.40797614;Cambridge;Active;BS13112
555677.5156;4805821.7289;5829;10354;1337;Sheldon Dr;Wolseley Crt;555677.5156;4805821.72888556;-80.31239802;43.40320996;Cambridge;Active;BS10354
555685.3328;4805809.3473;6543;13116;3982;Sheldon Dr;Wolseley Crt;555685.33279096;4805809.34732029;-80.31230274;43.40309789;Cambridge;Active;BS13116
543764.3606;4807786.7342;7932;14368;1906;Shelley Dr;Courtland Ave E;543764.3606;4807786.7342;-80.45935753;43.42169288;Kitchener;Active;BS14368
543712.4049;4813020.069;5172;13518;3447;Shirley Ave;200 Shirley Ave;543712.4049;4813020.069;-80.45958001;43.46881679;Kitchener;Active;BS13518
543694.7704;4813041.9171;6821;13519;3406;Shirley Ave;200 Shirley Ave;543694.7704;4813041.9171;-80.45979627;43.46901454;Kitchener;Active;BS13519
543953.396;4813136.3421;5149;13522;3449;Shirley Ave;274 Shirley Ave;543953.396;4813136.3421;-80.45659137;43.46984958;Kitchener;Active;BS13522
543966.0909;4813160.1554;7451;13523;3417;Shirley Ave;274 Shirley Ave;543966.0909;4813160.1554;-80.45643251;43.47006325;Kitchener;Active;BS13523
543381.5109;4812915.8885;7071;13516;3405;Shirley Ave;60 Shirley Ave;543381.5109;4812915.8885;-80.463679;43.46789801;Kitchener;Active;BS13516
543398.2627;4812894.9135;7300;13517;3442;Shirley Ave;60 Shirley Ave;543398.2627;4812894.9135;-80.46347358;43.46770818;Kitchener;Active;BS13517
543100.223;4812814.3764;4548;13514;3404;Shirley Ave;Riverbend Dr;543100.223;4812814.3764;-80.46716441;43.46700026;Kitchener;Active;BS13514
543106.4676;4812803.7264;5508;13515;3441;Shirley Ave;Riverbend Dr;543106.4676;4812803.7264;-80.46708806;43.466904;Kitchener;Active;BS13515
545139.8979;4813595.489;4996;13533;3460;Shirley Dr;Bingemans Centre Dr;545139.523;4813595.031;-80.44189;43.473909;Kitchener;Active;BS13533
545793.8355;4813926.0228;4195;13137;3148;Shirley Dr;Cedarview Pl;545793.83545859;4813926.02282652;-80.43377217;43.47684939;Kitchener;Active;BS13137
546034.737;4814046.0469;7157;13136;3163;Shirley Dr;Crestview Pl;546034.73702614;4814046.0469274;-80.43078349;43.47791529;Kitchener;Active;BS13136
545396.3491;4813742.561;7404;13138;3147;Shirley Dr;Hesh Cres;545396.064;4813742.816;-80.438706;43.475224;Kitchener;Active;BS13138
546254.2422;4814183.1522;5459;13135;3164;Shirley Dr;Riverview Pl;546254.24215859;4814183.15219824;-80.42805781;43.47913623;Kitchener;Active;BS13135
527947.8086;4805688.5994;8131;14552;5040;Schneller Dr;Elizabeth St;527947.8086;4805688.5994;-80.65484993;43.40355751;Wilmot;Detour;BS14552
527887.6013;4805690.5878;8130;14549;5037;Schneller Dr;Forler St;527887.6013;4805690.5878;-80.65559337;43.40357765;Wilmot;Detour;BS14549
543354.8847;4814563.3296;6997;11485;2433;Schweitzer St;Daniel Ave;543354.88469795;4814563.32955802;-80.46387703;43.48273302;Kitchener;Active;BS11485
543077.5275;4814432.9361;6803;11484;2432;Schweitzer St;Nelson Ave;543077.52747921;4814432.93609923;-80.46731698;43.48157499;Kitchener;Active;BS11484
554676.7588;4806754.0491;5985;10511;1483;SmartCentres Cambridge;North;554676.7588;4806754.04911447;-80.32466298;43.41167804;Cambridge;Active;BS10511
554761.8311;4806757.1785;7354;10483;1456;SmartCentres Cambridge;North;554761.8311;4806757.1784775;-80.32361197;43.41170001;Cambridge;Active;BS10483
554821.0779;4806586.6016;4827;10484;1457;SmartCentres Cambridge;South;554821.0779;4806596.39120528;-80.322898;43.41024799;Cambridge;Active;BS10484
554837.0834;4806608.4984;7049;10510;1482;SmartCentres Cambridge;South;554837.0834;4806608.827;-80.322696;43.410359;Cambridge;Active;BS10510
535246.6223;4827547.2067;4414;12850;3819;Snyder Ave S;Church St W;535246.62231398;4827547.20672737;-80.56329694;43.60006564;Woolwich;Active;BS12850
535214.2161;4827196.4981;6715;12851;3820;Snyder Ave S;Park Ave W;535214.21614589;4827196.4981131;-80.56372126;43.59690944;Woolwich;Active;BS12851
535178.8332;4826807.5473;5752;12852;3822;Snyder Ave S;Second St;535178.83322802;4826807.54728291;-80.56418489;43.59340904;Woolwich;Active;BS12852
535201.419;4827060.7918;4741;12853;3821;Snyder Ave S;Woolwich Memorial Centre;535201.419;4827060.7918;-80.56388863;43.59568816;Woolwich;Active;BS12853
527842.0997;4805911.3258;8477;14957;5096;Snyders Rd E;Forler St;527842.0997;4805911.3258;-80.65614405;43.40556693;Wilmot;Detour;BS14957
528669.7906;4806089.0423;4859;13742;7039;Snyder's Rd E;500 Snyder's Rd E;528669.632;4806089.122;-80.645915;43.407137;Wilmot;Active;BS13742
528640.2895;4806098.5673;7273;13741;7038;Snyder's Rd E;500 Snyder's Rd E;528640.131;4806098.885;-80.646279;43.407226;Wilmot;Active;BS13741
527290.5288;4805812.8131;4791;13644;7004;Snyder's Rd E;Coachman's Lane;527290.582;4805812.953;-80.66296;43.404701;Wilmot;Active;BS13644
